 v_i      u      x      Error   
2.62131e-09 0.452215 0.543446 1
2.61869e-09 0.45212 0.543546 1
2.61607e-09 0.452024 0.543646 1
2.61346e-09 0.451929 0.543746 1
2.61085e-09 0.451833 0.543846 1
2.60824e-09 0.451737 0.543946 1
2.60563e-09 0.451642 0.544046 1
2.60303e-09 0.451546 0.544146 1
2.60042e-09 0.45145 0.544246 1
2.59783e-09 0.451355 0.544346 1
2.59523e-09 0.451259 0.544446 1
2.59264e-09 0.451163 0.544546 1
2.59004e-09 0.451068 0.544646 1
2.58746e-09 0.450972 0.544746 1
2.58487e-09 0.450876 0.544846 1
2.58229e-09 0.450781 0.544946 1
2.57971e-09 0.450685 0.545045 1
2.57713e-09 0.450589 0.545145 1
2.57455e-09 0.450494 0.545245 1
2.57198e-09 0.450398 0.545345 1
2.56941e-09 0.450302 0.545445 1
2.56684e-09 0.450206 0.545545 1
2.56428e-09 0.450111 0.545645 1
2.56171e-09 0.450015 0.545745 1
2.55915e-09 0.449919 0.545845 1
2.5566e-09 0.449824 0.545945 1
2.55404e-09 0.449728 0.546045 1
2.55149e-09 0.449632 0.546145 1
2.54894e-09 0.449536 0.546245 1
2.54639e-09 0.449441 0.546345 1
2.54385e-09 0.449345 0.546445 1
2.5413e-09 0.449249 0.546545 1
2.53876e-09 0.449153 0.546645 1
2.53623e-09 0.449058 0.546745 1
2.53369e-09 0.448962 0.546845 1
2.53116e-09 0.448866 0.546945 1
2.52863e-09 0.44877 0.547045 1
2.5261e-09 0.448674 0.547145 1
2.52358e-09 0.448579 0.547245 1
2.52106e-09 0.448483 0.547345 1
2.51854e-09 0.448387 0.547445 1
2.51602e-09 0.448291 0.547545 1
2.5135e-09 0.448195 0.547645 1
2.51099e-09 0.4481 0.547745 1
2.50848e-09 0.448004 0.547845 1
2.50598e-09 0.447908 0.547945 1
2.50347e-09 0.447812 0.548045 1
2.50097e-09 0.447716 0.548145 1
2.49847e-09 0.447621 0.548245 1
2.49597e-09 0.447525 0.548345 1
2.49348e-09 0.447429 0.548445 1
2.49099e-09 0.447333 0.548545 1
2.4885e-09 0.447237 0.548645 1
2.48601e-09 0.447141 0.548745 1
2.48353e-09 0.447046 0.548845 1
2.48104e-09 0.44695 0.548945 1
2.47856e-09 0.446854 0.549045 1
2.47609e-09 0.446758 0.549145 1
2.47361e-09 0.446662 0.549245 1
2.47114e-09 0.446566 0.549345 1
2.46867e-09 0.44647 0.549445 1
2.4662e-09 0.446374 0.549545 1
2.46374e-09 0.446279 0.549645 1
2.46128e-09 0.446183 0.549745 1
2.45882e-09 0.446087 0.549845 1
2.45636e-09 0.445991 0.549945 1
2.4539e-09 0.445895 0.550045 1
2.45145e-09 0.445799 0.550145 1
2.449e-09 0.445703 0.550245 1
2.44655e-09 0.445607 0.550345 1
2.44411e-09 0.445511 0.550445 1
2.44167e-09 0.445415 0.550545 1
2.43923e-09 0.44532 0.550645 1
2.43679e-09 0.445224 0.550745 1
2.43435e-09 0.445128 0.550845 1
2.43192e-09 0.445032 0.550945 1
2.42949e-09 0.444936 0.551045 1
2.42706e-09 0.44484 0.551145 1
2.42464e-09 0.444744 0.551245 1
2.42221e-09 0.444648 0.551345 1
2.41979e-09 0.444552 0.551445 1
2.41737e-09 0.444456 0.551545 1
2.41496e-09 0.44436 0.551645 1
2.41254e-09 0.444264 0.551745 1
2.41013e-09 0.444168 0.551845 1
2.40773e-09 0.444072 0.551945 1
2.40532e-09 0.443976 0.552045 1
2.40291e-09 0.44388 0.552145 1
2.40051e-09 0.443784 0.552245 1
2.39811e-09 0.443688 0.552345 1
2.39572e-09 0.443592 0.552445 1
2.39332e-09 0.443496 0.552545 1
2.39093e-09 0.4434 0.552645 1
2.38854e-09 0.443304 0.552745 1
2.38615e-09 0.443208 0.552845 1
2.38377e-09 0.443112 0.552945 1
2.38139e-09 0.443016 0.553045 1
2.37901e-09 0.44292 0.553145 1
2.37663e-09 0.442824 0.553245 1
2.37426e-09 0.442728 0.553345 1
2.37188e-09 0.442632 0.553445 1
2.36951e-09 0.442536 0.553545 1
2.36714e-09 0.44244 0.553645 1
2.36478e-09 0.442344 0.553745 1
2.36241e-09 0.442248 0.553845 1
2.36005e-09 0.442152 0.553945 1
2.3577e-09 0.442056 0.554045 1
2.35534e-09 0.44196 0.554145 1
2.35298e-09 0.441864 0.554245 1
2.35063e-09 0.441768 0.554345 1
2.34828e-09 0.441672 0.554445 1
2.34594e-09 0.441575 0.554545 1
2.34359e-09 0.441479 0.554645 1
2.34125e-09 0.441383 0.554745 1
2.33891e-09 0.441287 0.554845 1
2.33657e-09 0.441191 0.554945 1
2.33424e-09 0.441095 0.555044 1
2.33191e-09 0.440999 0.555144 1
2.32957e-09 0.440903 0.555244 1
2.32725e-09 0.440807 0.555344 1
2.32492e-09 0.440711 0.555444 1
2.3226e-09 0.440614 0.555544 1
2.32028e-09 0.440518 0.555644 1
2.31796e-09 0.440422 0.555744 1
2.31564e-09 0.440326 0.555844 1
2.31333e-09 0.44023 0.555944 1
2.31101e-09 0.440134 0.556044 1
2.3087e-09 0.440038 0.556144 1
2.3064e-09 0.439941 0.556244 1
2.30409e-09 0.439845 0.556344 1
2.30179e-09 0.439749 0.556444 1
2.29949e-09 0.439653 0.556544 1
2.29719e-09 0.439557 0.556644 1
2.2949e-09 0.439461 0.556744 1
2.2926e-09 0.439365 0.556844 1
2.29031e-09 0.439268 0.556944 1
2.28802e-09 0.439172 0.557044 1
2.28573e-09 0.439076 0.557144 1
2.28345e-09 0.43898 0.557244 1
2.28117e-09 0.438884 0.557344 1
2.27889e-09 0.438787 0.557444 1
2.27661e-09 0.438691 0.557544 1
2.27434e-09 0.438595 0.557644 1
2.27206e-09 0.438499 0.557744 1
2.26979e-09 0.438403 0.557844 1
2.26752e-09 0.438306 0.557944 1
2.26526e-09 0.43821 0.558044 1
2.26299e-09 0.438114 0.558144 1
2.26073e-09 0.438018 0.558244 1
2.25847e-09 0.437922 0.558344 1
2.25622e-09 0.437825 0.558444 1
2.25396e-09 0.437729 0.558544 1
2.25171e-09 0.437633 0.558644 1
2.24946e-09 0.437537 0.558744 1
2.24721e-09 0.43744 0.558844 1
2.24496e-09 0.437344 0.558944 1
2.24272e-09 0.437248 0.559044 1
2.24048e-09 0.437152 0.559144 1
2.23824e-09 0.437055 0.559244 1
2.236e-09 0.436959 0.559344 1
2.23377e-09 0.436863 0.559444 1
2.23154e-09 0.436767 0.559544 1
2.22931e-09 0.43667 0.559644 1
2.22708e-09 0.436574 0.559744 1
2.22485e-09 0.436478 0.559844 1
2.22263e-09 0.436381 0.559944 1
2.22041e-09 0.436285 0.560044 1
2.21819e-09 0.436189 0.560144 1
2.21597e-09 0.436093 0.560244 1
2.21376e-09 0.435996 0.560344 1
2.21154e-09 0.4359 0.560444 1
2.20933e-09 0.435804 0.560544 1
2.20713e-09 0.435707 0.560644 1
2.20492e-09 0.435611 0.560744 1
2.20272e-09 0.435515 0.560844 1
2.20051e-09 0.435418 0.560944 1
2.19832e-09 0.435322 0.561044 1
2.19612e-09 0.435226 0.561144 1
2.19392e-09 0.435129 0.561244 1
2.19173e-09 0.435033 0.561344 1
2.18954e-09 0.434937 0.561444 1
2.18735e-09 0.43484 0.561544 1
2.18517e-09 0.434744 0.561644 1
2.18298e-09 0.434648 0.561744 1
2.1808e-09 0.434551 0.561844 1
2.17862e-09 0.434455 0.561944 1
2.17644e-09 0.434359 0.562044 1
2.17427e-09 0.434262 0.562144 1
2.1721e-09 0.434166 0.562244 1
2.16993e-09 0.43407 0.562344 1
2.16776e-09 0.433973 0.562444 1
2.16559e-09 0.433877 0.562544 1
2.16343e-09 0.43378 0.562644 1
2.16126e-09 0.433684 0.562744 1
2.1591e-09 0.433588 0.562844 1
2.15695e-09 0.433491 0.562944 1
2.15479e-09 0.433395 0.563044 1
2.15264e-09 0.433298 0.563144 1
2.15049e-09 0.433202 0.563244 1
2.14834e-09 0.433106 0.563344 1
2.14619e-09 0.433009 0.563444 1
2.14404e-09 0.432913 0.563544 1
2.1419e-09 0.432816 0.563644 1
2.13976e-09 0.43272 0.563744 1
2.13762e-09 0.432624 0.563844 1
2.13549e-09 0.432527 0.563944 1
2.13335e-09 0.432431 0.564044 1
2.13122e-09 0.432334 0.564144 1
2.12909e-09 0.432238 0.564244 1
2.12696e-09 0.432141 0.564344 1
2.12484e-09 0.432045 0.564444 1
2.12271e-09 0.431948 0.564544 1
2.12059e-09 0.431852 0.564644 1
2.11847e-09 0.431756 0.564744 1
2.11635e-09 0.431659 0.564844 1
2.11424e-09 0.431563 0.564944 1
2.11213e-09 0.431466 0.565043 1
2.11002e-09 0.43137 0.565143 1
2.10791e-09 0.431273 0.565243 1
2.1058e-09 0.431177 0.565343 1
2.1037e-09 0.43108 0.565443 1
2.10159e-09 0.430984 0.565543 1
2.09949e-09 0.430887 0.565643 1
2.0974e-09 0.430791 0.565743 1
2.0953e-09 0.430694 0.565843 1
2.0932e-09 0.430598 0.565943 1
2.09111e-09 0.430501 0.566043 1
2.08902e-09 0.430405 0.566143 1
2.08694e-09 0.430308 0.566243 1
2.08485e-09 0.430212 0.566343 1
2.08277e-09 0.430115 0.566443 1
2.08068e-09 0.430019 0.566543 1
2.07861e-09 0.429922 0.566643 1
2.07653e-09 0.429826 0.566743 1
2.07445e-09 0.429729 0.566843 1
2.07238e-09 0.429633 0.566943 1
2.07031e-09 0.429536 0.567043 1
2.06824e-09 0.42944 0.567143 1
2.06617e-09 0.429343 0.567243 1
2.06411e-09 0.429246 0.567343 1
2.06204e-09 0.42915 0.567443 1
2.05998e-09 0.429053 0.567543 1
2.05792e-09 0.428957 0.567643 1
2.05587e-09 0.42886 0.567743 1
2.05381e-09 0.428764 0.567843 1
2.05176e-09 0.428667 0.567943 1
2.04971e-09 0.428571 0.568043 1
2.04766e-09 0.428474 0.568143 1
2.04562e-09 0.428377 0.568243 1
2.04357e-09 0.428281 0.568343 1
2.04153e-09 0.428184 0.568443 1
2.03949e-09 0.428088 0.568543 1
2.03745e-09 0.427991 0.568643 1
2.03541e-09 0.427894 0.568743 1
2.03338e-09 0.427798 0.568843 1
2.03135e-09 0.427701 0.568943 1
2.02932e-09 0.427605 0.569043 1
2.02729e-09 0.427508 0.569143 1
2.02526e-09 0.427411 0.569243 1
2.02324e-09 0.427315 0.569343 1
2.02122e-09 0.427218 0.569443 1
2.0192e-09 0.427122 0.569543 1
2.01718e-09 0.427025 0.569643 1
2.01516e-09 0.426928 0.569743 1
2.01315e-09 0.426832 0.569843 1
2.01114e-09 0.426735 0.569943 1
2.00913e-09 0.426638 0.570043 1
2.00712e-09 0.426542 0.570143 1
2.00511e-09 0.426445 0.570243 1
2.00311e-09 0.426348 0.570343 1
2.00111e-09 0.426252 0.570443 1
1.99911e-09 0.426155 0.570543 1
1.99711e-09 0.426058 0.570643 1
1.99511e-09 0.425962 0.570743 1
1.99312e-09 0.425865 0.570843 1
1.99113e-09 0.425768 0.570943 1
1.98914e-09 0.425672 0.571043 1
1.98715e-09 0.425575 0.571143 1
1.98516e-09 0.425478 0.571243 1
1.98318e-09 0.425382 0.571343 1
1.9812e-09 0.425285 0.571443 1
1.97922e-09 0.425188 0.571543 1
1.97724e-09 0.425092 0.571643 1
1.97526e-09 0.424995 0.571743 1
1.97329e-09 0.424898 0.571843 1
1.97132e-09 0.424802 0.571943 1
1.96935e-09 0.424705 0.572043 1
1.96738e-09 0.424608 0.572143 1
1.96541e-09 0.424511 0.572243 1
1.96345e-09 0.424415 0.572343 1
1.96149e-09 0.424318 0.572443 1
1.95953e-09 0.424221 0.572543 1
1.95757e-09 0.424125 0.572643 1
1.95561e-09 0.424028 0.572743 1
1.95366e-09 0.423931 0.572843 1
1.9517e-09 0.423834 0.572943 1
1.94975e-09 0.423738 0.573043 1
1.94781e-09 0.423641 0.573143 1
1.94586e-09 0.423544 0.573243 1
1.94391e-09 0.423447 0.573343 1
1.94197e-09 0.423351 0.573443 1
1.94003e-09 0.423254 0.573543 1
1.93809e-09 0.423157 0.573643 1
1.93616e-09 0.42306 0.573743 1
1.93422e-09 0.422964 0.573843 1
1.93229e-09 0.422867 0.573943 1
1.93036e-09 0.42277 0.574043 1
1.92843e-09 0.422673 0.574143 1
1.9265e-09 0.422577 0.574243 1
1.92457e-09 0.42248 0.574343 1
1.92265e-09 0.422383 0.574443 1
1.92073e-09 0.422286 0.574543 1
1.91881e-09 0.422189 0.574643 1
1.91689e-09 0.422093 0.574743 1
1.91498e-09 0.421996 0.574843 1
1.91306e-09 0.421899 0.574943 1
1.91115e-09 0.421802 0.575042 1
1.90924e-09 0.421705 0.575142 1
1.90733e-09 0.421609 0.575242 1
1.90543e-09 0.421512 0.575342 1
1.90352e-09 0.421415 0.575442 1
1.90162e-09 0.421318 0.575542 1
1.89972e-09 0.421221 0.575642 1
1.89782e-09 0.421124 0.575742 1
1.89592e-09 0.421028 0.575842 1
1.89403e-09 0.420931 0.575942 1
1.89214e-09 0.420834 0.576042 1
1.89025e-09 0.420737 0.576142 1
1.88836e-09 0.42064 0.576242 1
1.88647e-09 0.420543 0.576342 1
1.88458e-09 0.420447 0.576442 1
1.8827e-09 0.42035 0.576542 1
1.88082e-09 0.420253 0.576642 1
1.87894e-09 0.420156 0.576742 1
1.87706e-09 0.420059 0.576842 1
1.87519e-09 0.419962 0.576942 1
1.87331e-09 0.419865 0.577042 1
1.87144e-09 0.419769 0.577142 1
1.86957e-09 0.419672 0.577242 1
1.8677e-09 0.419575 0.577342 1
1.86583e-09 0.419478 0.577442 1
1.86397e-09 0.419381 0.577542 1
1.86211e-09 0.419284 0.577642 1
1.86024e-09 0.419187 0.577742 1
1.85839e-09 0.41909 0.577842 1
1.85653e-09 0.418994 0.577942 1
1.85467e-09 0.418897 0.578042 1
1.85282e-09 0.4188 0.578142 1
1.85097e-09 0.418703 0.578242 1
1.84912e-09 0.418606 0.578342 1
1.84727e-09 0.418509 0.578442 1
1.84542e-09 0.418412 0.578542 1
1.84358e-09 0.418315 0.578642 1
1.84174e-09 0.418218 0.578742 1
1.8399e-09 0.418121 0.578842 1
1.83806e-09 0.418024 0.578942 1
1.83622e-09 0.417927 0.579042 1
1.83439e-09 0.417831 0.579142 1
1.83255e-09 0.417734 0.579242 1
1.83072e-09 0.417637 0.579342 1
1.82889e-09 0.41754 0.579442 1
1.82706e-09 0.417443 0.579542 1
1.82524e-09 0.417346 0.579642 1
1.82341e-09 0.417249 0.579742 1
1.82159e-09 0.417152 0.579842 1
1.81977e-09 0.417055 0.579942 1
1.81795e-09 0.416958 0.580042 1
1.81613e-09 0.416861 0.580142 1
1.81432e-09 0.416764 0.580242 1
1.81251e-09 0.416667 0.580342 1
1.8107e-09 0.41657 0.580442 1
1.80889e-09 0.416473 0.580542 1
1.80708e-09 0.416376 0.580642 1
1.80527e-09 0.416279 0.580742 1
1.80347e-09 0.416182 0.580842 1
1.80167e-09 0.416085 0.580942 1
1.79986e-09 0.415988 0.581042 1
1.79807e-09 0.415891 0.581142 1
1.79627e-09 0.415794 0.581242 1
1.79447e-09 0.415697 0.581342 1
1.79268e-09 0.4156 0.581442 1
1.79089e-09 0.415503 0.581542 1
1.7891e-09 0.415406 0.581642 1
1.78731e-09 0.415309 0.581742 1
1.78552e-09 0.415212 0.581842 1
1.78374e-09 0.415115 0.581942 1
1.78196e-09 0.415018 0.582042 1
1.78018e-09 0.414921 0.582142 1
1.7784e-09 0.414824 0.582242 1
1.77662e-09 0.414727 0.582342 1
1.77484e-09 0.41463 0.582442 1
1.77307e-09 0.414533 0.582542 1
1.7713e-09 0.414436 0.582642 1
1.76953e-09 0.414339 0.582742 1
1.76776e-09 0.414242 0.582842 1
1.76599e-09 0.414145 0.582942 1
1.76423e-09 0.414048 0.583042 1
1.76247e-09 0.413951 0.583142 1
1.7607e-09 0.413854 0.583242 1
1.75894e-09 0.413757 0.583342 1
1.75719e-09 0.41366 0.583442 1
1.75543e-09 0.413563 0.583542 1
1.75368e-09 0.413466 0.583642 1
1.75192e-09 0.413369 0.583742 1
1.75017e-09 0.413271 0.583842 1
1.74842e-09 0.413174 0.583942 1
1.74668e-09 0.413077 0.584042 1
1.74493e-09 0.41298 0.584142 1
1.74319e-09 0.412883 0.584242 1
1.74144e-09 0.412786 0.584342 1
1.7397e-09 0.412689 0.584442 1
1.73797e-09 0.412592 0.584542 1
1.73623e-09 0.412495 0.584642 1
1.73449e-09 0.412398 0.584742 1
1.73276e-09 0.412301 0.584842 1
1.73103e-09 0.412203 0.584942 1
1.7293e-09 0.412106 0.585041 1
1.72757e-09 0.412009 0.585141 1
1.72584e-09 0.411912 0.585241 1
1.72412e-09 0.411815 0.585341 1
1.7224e-09 0.411718 0.585441 1
1.72067e-09 0.411621 0.585541 1
1.71895e-09 0.411524 0.585641 1
1.71724e-09 0.411427 0.585741 1
1.71552e-09 0.411329 0.585841 1
1.71381e-09 0.411232 0.585941 1
1.71209e-09 0.411135 0.586041 1
1.71038e-09 0.411038 0.586141 1
1.70867e-09 0.410941 0.586241 1
1.70696e-09 0.410844 0.586341 1
1.70526e-09 0.410747 0.586441 1
1.70355e-09 0.410649 0.586541 1
1.70185e-09 0.410552 0.586641 1
1.70015e-09 0.410455 0.586741 1
1.69845e-09 0.410358 0.586841 1
1.69675e-09 0.410261 0.586941 1
1.69506e-09 0.410164 0.587041 1
1.69336e-09 0.410066 0.587141 1
1.69167e-09 0.409969 0.587241 1
1.68998e-09 0.409872 0.587341 1
1.68829e-09 0.409775 0.587441 1
1.68661e-09 0.409678 0.587541 1
1.68492e-09 0.409581 0.587641 1
1.68324e-09 0.409483 0.587741 1
1.68155e-09 0.409386 0.587841 1
1.67987e-09 0.409289 0.587941 1
1.67819e-09 0.409192 0.588041 1
1.67652e-09 0.409095 0.588141 1
1.67484e-09 0.408997 0.588241 1
1.67317e-09 0.4089 0.588341 1
1.6715e-09 0.408803 0.588441 1
1.66983e-09 0.408706 0.588541 1
1.66816e-09 0.408609 0.588641 1
1.66649e-09 0.408511 0.588741 1
1.66482e-09 0.408414 0.588841 1
1.66316e-09 0.408317 0.588941 1
1.6615e-09 0.40822 0.589041 1
1.65984e-09 0.408123 0.589141 1
1.65818e-09 0.408025 0.589241 1
1.65652e-09 0.407928 0.589341 1
1.65487e-09 0.407831 0.589441 1
1.65321e-09 0.407734 0.589541 1
1.65156e-09 0.407636 0.589641 1
1.64991e-09 0.407539 0.589741 1
1.64826e-09 0.407442 0.589841 1
1.64661e-09 0.407345 0.589941 1
1.64497e-09 0.407247 0.590041 1
1.64332e-09 0.40715 0.590141 1
1.64168e-09 0.407053 0.590241 1
1.64004e-09 0.406956 0.590341 1
1.6384e-09 0.406858 0.590441 1
1.63676e-09 0.406761 0.590541 1
1.63513e-09 0.406664 0.590641 1
1.63349e-09 0.406567 0.590741 1
1.63186e-09 0.406469 0.590841 1
1.63023e-09 0.406372 0.590941 1
1.6286e-09 0.406275 0.591041 1
1.62697e-09 0.406178 0.591141 1
1.62535e-09 0.40608 0.591241 1
1.62372e-09 0.405983 0.591341 1
1.6221e-09 0.405886 0.591441 1
1.62048e-09 0.405788 0.591541 1
1.61886e-09 0.405691 0.591641 1
1.61724e-09 0.405594 0.591741 1
1.61563e-09 0.405497 0.591841 1
1.61401e-09 0.405399 0.591941 1
1.6124e-09 0.405302 0.592041 1
1.61079e-09 0.405205 0.592141 1
1.60918e-09 0.405107 0.592241 1
1.60757e-09 0.40501 0.592341 1
1.60596e-09 0.404913 0.592441 1
1.60436e-09 0.404815 0.592541 1
1.60275e-09 0.404718 0.592641 1
1.60115e-09 0.404621 0.592741 1
1.59955e-09 0.404523 0.592841 1
1.59795e-09 0.404426 0.592941 1
1.59636e-09 0.404329 0.593041 1
1.59476e-09 0.404231 0.593141 1
1.59317e-09 0.404134 0.593241 1
1.59157e-09 0.404037 0.593341 1
1.58998e-09 0.403939 0.593441 1
1.58839e-09 0.403842 0.593541 1
1.58681e-09 0.403745 0.593641 1
1.58522e-09 0.403647 0.593741 1
1.58364e-09 0.40355 0.593841 1
1.58205e-09 0.403453 0.593941 1
1.58047e-09 0.403355 0.594041 1
1.57889e-09 0.403258 0.594141 1
1.57732e-09 0.403161 0.594241 1
1.57574e-09 0.403063 0.594341 1
1.57416e-09 0.402966 0.594441 1
1.57259e-09 0.402869 0.594541 1
1.57102e-09 0.402771 0.594641 1
1.56945e-09 0.402674 0.594741 1
1.56788e-09 0.402576 0.594841 1
1.56631e-09 0.402479 0.594941 1
1.56475e-09 0.402382 0.59504 1
1.56319e-09 0.402284 0.59514 1
1.56162e-09 0.402187 0.59524 1
1.56006e-09 0.40209 0.59534 1
1.5585e-09 0.401992 0.59544 1
1.55695e-09 0.401895 0.59554 1
1.55539e-09 0.401797 0.59564 1
1.55384e-09 0.4017 0.59574 1
1.55228e-09 0.401603 0.59584 1
1.55073e-09 0.401505 0.59594 1
1.54918e-09 0.401408 0.59604 1
1.54763e-09 0.40131 0.59614 1
1.54609e-09 0.401213 0.59624 1
1.54454e-09 0.401116 0.59634 1
1.543e-09 0.401018 0.59644 1
1.54146e-09 0.400921 0.59654 1
1.53991e-09 0.400823 0.59664 1
1.53838e-09 0.400726 0.59674 1
1.53684e-09 0.400628 0.59684 1
1.5353e-09 0.400531 0.59694 1
1.53377e-09 0.400434 0.59704 1
1.53224e-09 0.400336 0.59714 1
1.5307e-09 0.400239 0.59724 1
1.52917e-09 0.400141 0.59734 1
1.52765e-09 0.400044 0.59744 1
1.52612e-09 0.399946 0.59754 1
1.52459e-09 0.399849 0.59764 1
1.52307e-09 0.399752 0.59774 1
1.52155e-09 0.399654 0.59784 1
1.52003e-09 0.399557 0.59794 1
1.51851e-09 0.399459 0.59804 1
1.51699e-09 0.399362 0.59814 1
1.51547e-09 0.399264 0.59824 1
1.51396e-09 0.399167 0.59834 1
1.51245e-09 0.399069 0.59844 1
1.51094e-09 0.398972 0.59854 1
1.50943e-09 0.398874 0.59864 1
1.50792e-09 0.398777 0.59874 1
1.50641e-09 0.398679 0.59884 1
1.5049e-09 0.398582 0.59894 1
1.5034e-09 0.398484 0.59904 1
1.5019e-09 0.398387 0.59914 1
1.5004e-09 0.398289 0.59924 1
1.4989e-09 0.398192 0.59934 1
1.4974e-09 0.398094 0.59944 1
1.4959e-09 0.397997 0.59954 1
1.49441e-09 0.397899 0.59964 1
1.49291e-09 0.397802 0.59974 1
1.49142e-09 0.397704 0.59984 1
1.48993e-09 0.397607 0.59994 1
1.48844e-09 0.397509 0.60004 1
1.48696e-09 0.397412 0.60014 1
1.48547e-09 0.397314 0.60024 1
1.48398e-09 0.397217 0.60034 1
1.4825e-09 0.397119 0.60044 1
1.48102e-09 0.397022 0.60054 1
1.47954e-09 0.396924 0.60064 1
1.47806e-09 0.396827 0.60074 1
1.47658e-09 0.396729 0.60084 1
1.47511e-09 0.396632 0.60094 1
1.47363e-09 0.396534 0.60104 1
1.47216e-09 0.396437 0.60114 1
1.47069e-09 0.396339 0.60124 1
1.46922e-09 0.396242 0.60134 1
1.46775e-09 0.396144 0.60144 1
1.46628e-09 0.396047 0.60154 1
1.46482e-09 0.395949 0.60164 1
1.46336e-09 0.395851 0.60174 1
1.46189e-09 0.395754 0.60184 1
1.46043e-09 0.395656 0.60194 1
1.45897e-09 0.395559 0.60204 1
1.45751e-09 0.395461 0.60214 1
1.45606e-09 0.395364 0.60224 1
1.4546e-09 0.395266 0.60234 1
1.45315e-09 0.395169 0.60244 1
1.4517e-09 0.395071 0.60254 1
1.45025e-09 0.394973 0.60264 1
1.4488e-09 0.394876 0.60274 1
1.44735e-09 0.394778 0.60284 1
1.4459e-09 0.394681 0.60294 1
1.44446e-09 0.394583 0.60304 1
1.44301e-09 0.394486 0.60314 1
1.44157e-09 0.394388 0.60324 1
1.44013e-09 0.39429 0.60334 1
1.43869e-09 0.394193 0.60344 1
1.43725e-09 0.394095 0.60354 1
1.43582e-09 0.393998 0.60364 1
1.43438e-09 0.3939 0.60374 1
1.43295e-09 0.393802 0.60384 1
1.43152e-09 0.393705 0.60394 1
1.43009e-09 0.393607 0.60404 1
1.42866e-09 0.39351 0.60414 1
1.42723e-09 0.393412 0.60424 1
1.4258e-09 0.393314 0.60434 1
1.42438e-09 0.393217 0.60444 1
1.42295e-09 0.393119 0.60454 1
1.42153e-09 0.393022 0.60464 1
1.42011e-09 0.392924 0.60474 1
1.41869e-09 0.392826 0.60484 1
1.41727e-09 0.392729 0.60494 1
1.41586e-09 0.392631 0.605039 1
1.41444e-09 0.392533 0.605139 1
1.41303e-09 0.392436 0.605239 1
1.41162e-09 0.392338 0.605339 1
1.41021e-09 0.392241 0.605439 1
1.4088e-09 0.392143 0.605539 1
1.40739e-09 0.392045 0.605639 1
1.40598e-09 0.391948 0.605739 1
1.40458e-09 0.39185 0.605839 1
1.40317e-09 0.391752 0.605939 1
1.40177e-09 0.391655 0.606039 1
1.40037e-09 0.391557 0.606139 1
1.39897e-09 0.391459 0.606239 1
1.39757e-09 0.391362 0.606339 1
1.39618e-09 0.391264 0.606439 1
1.39478e-09 0.391166 0.606539 1
1.39339e-09 0.391069 0.606639 1
1.39199e-09 0.390971 0.606739 1
1.3906e-09 0.390873 0.606839 1
1.38921e-09 0.390776 0.606939 1
1.38782e-09 0.390678 0.607039 1
1.38644e-09 0.39058 0.607139 1
1.38505e-09 0.390483 0.607239 1
1.38367e-09 0.390385 0.607339 1
1.38228e-09 0.390287 0.607439 1
1.3809e-09 0.39019 0.607539 1
1.37952e-09 0.390092 0.607639 1
1.37814e-09 0.389994 0.607739 1
1.37677e-09 0.389897 0.607839 1
1.37539e-09 0.389799 0.607939 1
1.37402e-09 0.389701 0.608039 1
1.37264e-09 0.389603 0.608139 1
1.37127e-09 0.389506 0.608239 1
1.3699e-09 0.389408 0.608339 1
1.36853e-09 0.38931 0.608439 1
1.36716e-09 0.389213 0.608539 1
1.3658e-09 0.389115 0.608639 1
1.36443e-09 0.389017 0.608739 1
1.36307e-09 0.388919 0.608839 1
1.36171e-09 0.388822 0.608939 1
1.36035e-09 0.388724 0.609039 1
1.35899e-09 0.388626 0.609139 1
1.35763e-09 0.388529 0.609239 1
1.35627e-09 0.388431 0.609339 1
1.35492e-09 0.388333 0.609439 1
1.35356e-09 0.388235 0.609539 1
1.35221e-09 0.388138 0.609639 1
1.35086e-09 0.38804 0.609739 1
1.34951e-09 0.387942 0.609839 1
1.34816e-09 0.387844 0.609939 1
1.34681e-09 0.387747 0.610039 1
1.34547e-09 0.387649 0.610139 1
1.34412e-09 0.387551 0.610239 1
1.34278e-09 0.387453 0.610339 1
1.34144e-09 0.387356 0.610439 1
1.3401e-09 0.387258 0.610539 1
1.33876e-09 0.38716 0.610639 1
1.33742e-09 0.387062 0.610739 1
1.33608e-09 0.386965 0.610839 1
1.33475e-09 0.386867 0.610939 1
1.33341e-09 0.386769 0.611039 1
1.33208e-09 0.386671 0.611139 1
1.33075e-09 0.386574 0.611239 1
1.32942e-09 0.386476 0.611339 1
1.32809e-09 0.386378 0.611439 1
1.32676e-09 0.38628 0.611539 1
1.32544e-09 0.386183 0.611639 1
1.32411e-09 0.386085 0.611739 1
1.32279e-09 0.385987 0.611839 1
1.32147e-09 0.385889 0.611939 1
1.32015e-09 0.385791 0.612039 1
1.31883e-09 0.385694 0.612139 1
1.31751e-09 0.385596 0.612239 1
1.31619e-09 0.385498 0.612339 1
1.31488e-09 0.3854 0.612439 1
1.31356e-09 0.385302 0.612539 1
1.31225e-09 0.385205 0.612639 1
1.31094e-09 0.385107 0.612739 1
1.30963e-09 0.385009 0.612839 1
1.30832e-09 0.384911 0.612939 1
1.30701e-09 0.384813 0.613039 1
1.30571e-09 0.384716 0.613139 1
1.3044e-09 0.384618 0.613239 1
